,entry_discipline,entry_category,entry_rank,athlete_firstname,athlete_lastname,athlete_country,athlete_speed_personal_best_score,event_name,event_location,event_year,event_month,event_day,athlete_age_at_event,athlete_max_rank,athlete_country_total_gold,athlete_country_total_silver,athlete_country_total_bronze,athlete_country_population,athlete_fullname,athlete_country_gold_per_capita,athlete_country_silver_per_capita,athlete_country_bronze_per_capita,athlete_golds_per_discipline
5179,boulder,men,9,Kokoro,FUJII,JPN,6.49,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,22,1,79,96,77,123975371,"FUJII, Kokoro",6.372233401100289,7.743473500071236,6.210911036515471,9
5180,boulder,men,10,Manuel,CORNU,FRA,6.38,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,21,1,63,60,59,68516699,"CORNU, Manuel",9.19483876478054,8.75698929979099,8.611039478127806,2
5181,speed,men,1,Qixin,ZHONG,CHN,5.49,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,26,1,30,25,22,1408975000,"ZHONG, Qixin",0.2129207402544403,0.1774339502120336,0.15614187618658956,9
5182,speed,men,2,Danyil,BOLDYREV,UKR,5.56,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,23,1,14,25,20,37860221,"BOLDYREV, Danyil",3.697812540502603,6.603236679468934,5.282589343575147,7
5183,speed,men,3,Reza,ALIPOUR SHENAZANDIFARD,IRN,4.84,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,21,1,11,3,8,91567738,"ALIPOUR SHENAZANDIFARD, Reza",1.2012964653555163,0.3276263087333226,0.8736701566221937,10
5184,speed,men,4,Stanislav,KOKORIN,RUS,5.8,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,25,1,52,64,66,143533851,"KOKORIN, Stanislav",3.622838768535514,4.458878484351402,4.598218436987383,4
5185,speed,men,5,Libor,HROZA,CZE,5.61,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,28,1,19,22,9,10882164,"HROZA, Libor",17.45976259868901,20.216567219534642,8.2704138625369,3
5186,speed,men,6,Bassa,MAWEM,FRA,5.16,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,30,1,63,60,59,68516699,"MAWEM, Bassa",9.19483876478054,8.75698929979099,8.611039478127806,4
5187,speed,men,7,Quentin,NAMBOT,FRA,6.01,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,19,5,63,60,59,68516699,"NAMBOT, Quentin",9.19483876478054,8.75698929979099,8.611039478127806,0
5188,speed,men,8,Marcin,DZIENSKI,POL,5.27,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,22,1,31,26,27,36554707,"DZIENSKI, Marcin",8.480440015563522,7.1126271098274705,7.386189690974681,7
5189,speed,men,9,Amir,MAIMURATOV,KAZ,4.89,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,19,1,2,8,2,20592571,"MAIMURATOV, Amir",0.9712240399705312,3.8848961598821248,0.9712240399705312,2
5190,speed,men,10,Jedrzej,KOMOSINSKI,POL,6.44,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",Haiyang,2015,6,26,27,6,31,26,27,36554707,"KOMOSINSKI, Jedrzej",8.480440015563522,7.1126271098274705,7.386189690974681,0
5191,speed,men,1,Libor,HROZA,CZE,5.61,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,28,1,19,22,9,10882164,"HROZA, Libor",17.45976259868901,20.216567219534642,8.2704138625369,3
5192,speed,men,2,Danyil,BOLDYREV,UKR,5.56,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,23,1,14,25,20,37860221,"BOLDYREV, Danyil",3.697812540502603,6.603236679468934,5.282589343575147,7
5193,speed,men,3,Marcin,DZIENSKI,POL,5.27,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,22,1,31,26,27,36554707,"DZIENSKI, Marcin",8.480440015563522,7.1126271098274705,7.386189690974681,7
5194,speed,men,4,Guillaume,MORO,FRA,5.25,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,20,1,63,60,59,68516699,"MORO, Guillaume",9.19483876478054,8.75698929979099,8.611039478127806,1
5195,speed,men,5,Stanislav,KOKORIN,RUS,5.8,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,25,1,52,64,66,143533851,"KOKORIN, Stanislav",3.622838768535514,4.458878484351402,4.598218436987383,4
5196,speed,men,6,Aleksandr,SHILOV,RUS,5.7,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,21,2,52,64,66,143533851,"SHILOV, Aleksandr",3.622838768535514,4.458878484351402,4.598218436987383,0
5197,speed,men,7,Dmitrii,TIMOFEEV,RUS,5.48,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,22,1,52,64,66,143533851,"TIMOFEEV, Dmitrii",3.622838768535514,4.458878484351402,4.598218436987383,3
5198,speed,men,8,Quentin,NAMBOT,FRA,6.01,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,19,5,63,60,59,68516699,"NAMBOT, Quentin",9.19483876478054,8.75698929979099,8.611039478127806,0
5199,speed,men,9,Alessandro,SANTONI,ITA,5.99,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,19,3,24,21,23,58986023,"SANTONI, Alessandro",4.068760492633992,3.5601654310547435,3.8992288054409094,0
5200,speed,men,10,Yaroslav,GONTARYK,UKR,6.2,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,22,7,14,25,20,37860221,"GONTARYK, Yaroslav",3.697812540502603,6.603236679468934,5.282589343575147,0
5201,lead,men,1,Ramón,JULIAN  PUIGBLANQUE,ESP,999.99,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,33,1,13,15,10,48807137,"JULIAN  PUIGBLANQUE, Ramón",2.6635448827904,3.073321018604308,2.048880679069539,2
5202,lead,men,2,Adam,ONDRA,CZE,6.86,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,22,1,19,22,9,10882164,"ONDRA, Adam",17.45976259868901,20.216567219534642,8.2704138625369,10
5203,lead,men,3,Sebastian,HALENKE,DEU,999.99,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,20,1,16,17,21,83510950,"HALENKE, Sebastian",1.9159164157514674,2.035661191735934,2.514640295673801,1
5204,lead,men,4,Romain,DESGRANGES,FRA,10.29,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,32,1,63,60,59,68516699,"DESGRANGES, Romain",9.19483876478054,8.75698929979099,8.611039478127806,7
5205,lead,men,5,Gautier,SUPPER,FRA,999.99,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,24,1,63,60,59,68516699,"SUPPER, Gautier",9.19483876478054,8.75698929979099,8.611039478127806,2
5206,lead,men,8,Dmitrii,FAKIRIANOV,RUS,9.69,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,20,1,52,64,66,143533851,"FAKIRIANOV, Dmitrii",3.622838768535514,4.458878484351402,4.598218436987383,0
5207,lead,men,9,Domen,SKOFIC,SVN,9.62,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,21,1,67,40,33,2126324,"SKOFIC, Domen",315.0977931867392,188.1180854846204,155.19742052481183,5
5208,lead,men,10,Thomas,JOANNES,FRA,999.99,"European Championship (L,S) - Chamonix (FRA) 2015",Chamonix,2015,7,10,20,3,63,60,59,68516699,"JOANNES, Thomas",9.19483876478054,8.75698929979099,8.611039478127806,0
5209,boulder,women,1,Megan,MASCARENAS,USA,999.99,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,17,1,39,29,28,340110988,"MASCARENAS, Megan",1.146684505235685,0.852662837226535,0.82326067042562,2
5210,boulder,women,2,Akiyo,NOGUCHI,JPN,8.23,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,26,1,79,96,77,123975371,"NOGUCHI, Akiyo",6.372233401100289,7.743473500071236,6.210911036515471,10
5211,boulder,women,3,Shauna,COXSEY,GBR,9.14,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,22,1,17,13,15,69226000,"COXSEY, Shauna",2.455724727703464,1.8779071447144138,2.166815936208939,13
5212,boulder,women,4,Miho,NONAKA,JPN,7.55,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,18,1,79,96,77,123975371,"NONAKA, Miho",6.372233401100289,7.743473500071236,6.210911036515471,9
5213,boulder,women,5,Anna,STÖHR,AUT,18.39,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,27,1,25,35,33,9178482,"STÖHR, Anna",27.237619466922744,38.13266725369184,35.95365769633802,2
5214,boulder,women,6,Margo,HAYES,USA,11.82,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,17,6,39,29,28,340110988,"HAYES, Margo",1.146684505235685,0.852662837226535,0.82326067042562,0
5215,boulder,women,7,Petra,KLINGLER,CHE,8.42,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,23,1,4,5,2,9034102,"KLINGLER, Petra",4.42766752024717,5.534584400308963,2.213833760123585,2
5216,boulder,women,8,Monika,RETSCHY,DEU,999.99,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,23,2,16,17,21,83510950,"RETSCHY, Monika",1.9159164157514674,2.035661191735934,2.514640295673801,0
5217,boulder,women,9,Charlotte,DURIF,FRA,10.48,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,24,1,63,60,59,68516699,"DURIF, Charlotte",9.19483876478054,8.75698929979099,8.611039478127806,0
5218,boulder,women,10,Julija,KRUDER,SVN,16.68,IFSC Climbing Worldcup (B) - Vail (USA) 2015,Vail,2015,6,5,17,4,67,40,33,2126324,"KRUDER, Julija",315.0977931867392,188.1180854846204,155.19742052481183,0
5219,speed,women,1,Iuliia,KAPLINA,RUS,6.96,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,22,1,52,64,66,143533851,"KAPLINA, Iuliia",3.622838768535514,4.458878484351402,4.598218436987383,14
5220,speed,women,2,Mariia,KRASAVINA,RUS,7.28,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,24,1,52,64,66,143533851,"KRASAVINA, Mariia",3.622838768535514,4.458878484351402,4.598218436987383,5
5221,speed,women,3,Anna,TSYGANOVA,RUS,7.52,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,21,1,52,64,66,143533851,"TSYGANOVA, Anna",3.622838768535514,4.458878484351402,4.598218436987383,1
5222,speed,women,4,Anouck,JAUBERT,FRA,7.12,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,21,1,63,60,59,68516699,"JAUBERT, Anouck",9.19483876478054,8.75698929979099,8.611039478127806,15
5223,speed,women,5,Aleksandra,MIROSLAW,POL,6.06,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,21,1,31,26,27,36554707,"MIROSLAW, Aleksandra",8.480440015563522,7.1126271098274705,7.386189690974681,15
5224,speed,women,6,Klaudia,BUCZEK,POL,8.05,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,24,1,31,26,27,36554707,"BUCZEK, Klaudia",8.480440015563522,7.1126271098274705,7.386189690974681,1
5225,speed,women,7,Farnaz,ESMAEILZADEH,IRN,9.0,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,27,4,11,3,8,91567738,"ESMAEILZADEH, Farnaz",1.2012964653555163,0.3276263087333226,0.8736701566221937,0
5226,speed,women,8,Patrycja,CHUDZIAK,POL,6.93,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,17,2,31,26,27,36554707,"CHUDZIAK, Patrycja",8.480440015563522,7.1126271098274705,7.386189690974681,0
5227,speed,women,9,Edyta,ROPEK,POL,8.1,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,35,2,31,26,27,36554707,"ROPEK, Edyta",8.480440015563522,7.1126271098274705,7.386189690974681,0
5228,speed,women,10,Monika,PROKOPIUK-KAWECKA,POL,8.9,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,27,5,31,26,27,36554707,"PROKOPIUK-KAWECKA, Monika",8.480440015563522,7.1126271098274705,7.386189690974681,0
5229,boulder,women,1,Juliane,WURM,DEU,999.99,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,24,1,16,17,21,83510950,"WURM, Juliane",1.9159164157514674,2.035661191735934,2.514640295673801,3
5230,boulder,women,2,Anna,STÖHR,AUT,18.39,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,27,1,25,35,33,9178482,"STÖHR, Anna",27.237619466922744,38.13266725369184,35.95365769633802,2
5231,boulder,women,3,Katharina,SAURWEIN,AUT,15.22,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,27,2,25,35,33,9178482,"SAURWEIN, Katharina",27.237619466922744,38.13266725369184,35.95365769633802,0
5232,boulder,women,4,Monika,RETSCHY,DEU,999.99,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,23,2,16,17,21,83510950,"RETSCHY, Monika",1.9159164157514674,2.035661191735934,2.514640295673801,0
5233,boulder,women,5,Jessica,PILZ,AUT,8.43,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,18,1,25,35,33,9178482,"PILZ, Jessica",27.237619466922744,38.13266725369184,35.95365769633802,1
5234,boulder,women,6,Mina,MARKOVIC,SVN,18.41,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,27,1,67,40,33,2126324,"MARKOVIC, Mina",315.0977931867392,188.1180854846204,155.19742052481183,1
5235,boulder,women,7,Fanny,GIBERT,FRA,10.1,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,22,1,63,60,59,68516699,"GIBERT, Fanny",9.19483876478054,8.75698929979099,8.611039478127806,2
5236,boulder,women,8,Charlotte,DURIF,FRA,10.48,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,24,1,63,60,59,68516699,"DURIF, Charlotte",9.19483876478054,8.75698929979099,8.611039478127806,0
5237,boulder,women,9,Julija,KRUDER,SVN,16.68,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,17,4,67,40,33,2126324,"KRUDER, Julija",315.0977931867392,188.1180854846204,155.19742052481183,0
5238,boulder,women,10,Melissa,LE NEVE,FRA,999.99,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,25,2,63,60,59,68516699,"LE NEVE, Melissa",9.19483876478054,8.75698929979099,8.611039478127806,0
5239,boulder,men,1,Jan,HOJER,DEU,6.45,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,23,1,16,17,21,83510950,"HOJER, Jan",1.9159164157514674,2.035661191735934,2.514640295673801,6
5240,boulder,men,2,Adam,ONDRA,CZE,6.86,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,22,1,19,22,9,10882164,"ONDRA, Adam",17.45976259868901,20.216567219534642,8.2704138625369,5
5241,boulder,men,3,Stefan,SCARPERI,ITA,33.72,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,24,3,24,21,23,58986023,"SCARPERI, Stefan",4.068760492633992,3.5601654310547435,3.8992288054409094,0
5242,boulder,men,4,Jakob,SCHUBERT,AUT,6.7,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,24,1,25,35,33,9178482,"SCHUBERT, Jakob",27.237619466922744,38.13266725369184,35.95365769633802,1
5243,boulder,men,5,Martin,STRANIK,CZE,9.87,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,25,2,19,22,9,10882164,"STRANIK, Martin",17.45976259868901,20.216567219534642,8.2704138625369,0
5244,boulder,men,6,Aleksey,RUBTSOV,RUS,7.23,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,26,1,52,64,66,143533851,"RUBTSOV, Aleksey",3.622838768535514,4.458878484351402,4.598218436987383,3
5245,boulder,men,7,Michael,PICCOLRUAZ,ITA,6.33,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,19,2,24,21,23,58986023,"PICCOLRUAZ, Michael",4.068760492633992,3.5601654310547435,3.8992288054409094,0
5246,boulder,men,8,Alban,LEVIER,FRA,8.14,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,20,1,63,60,59,68516699,"LEVIER, Alban",9.19483876478054,8.75698929979099,8.611039478127806,1
5247,boulder,men,9,Jorg,VERHOEVEN,NLD,999.99,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,29,3,1,0,5,17994237,"VERHOEVEN, Jorg",0.5557334828923283,0.0,2.7786674144616414,0
5248,boulder,men,10,Rustam,GELMANOV,RUS,999.99,European Championship (B) - Innsbruck (AUT) 2015,Innsbruck,2015,5,14,27,1,52,64,66,143533851,"GELMANOV, Rustam",3.622838768535514,4.458878484351402,4.598218436987383,2
5249,boulder,women,1,Anna,STÖHR,AUT,18.39,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,27,1,25,35,33,9178482,"STÖHR, Anna",27.237619466922744,38.13266725369184,35.95365769633802,2
5250,boulder,women,2,Akiyo,NOGUCHI,JPN,8.23,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,26,1,79,96,77,123975371,"NOGUCHI, Akiyo",6.372233401100289,7.743473500071236,6.210911036515471,10
5251,boulder,women,3,Juliane,WURM,DEU,999.99,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,24,1,16,17,21,83510950,"WURM, Juliane",1.9159164157514674,2.035661191735934,2.514640295673801,3
5252,boulder,women,4,Alex,PUCCIO,USA,14.6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,25,1,39,29,28,340110988,"PUCCIO, Alex",1.146684505235685,0.852662837226535,0.82326067042562,2
5253,boulder,women,5,Katharina,SAURWEIN,AUT,15.22,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,27,2,25,35,33,9178482,"SAURWEIN, Katharina",27.237619466922744,38.13266725369184,35.95365769633802,0
5254,boulder,women,6,Melissa,LE NEVE,FRA,999.99,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,25,2,63,60,59,68516699,"LE NEVE, Melissa",9.19483876478054,8.75698929979099,8.611039478127806,0
5255,boulder,women,7,Miho,NONAKA,JPN,7.55,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,18,1,79,96,77,123975371,"NONAKA, Miho",6.372233401100289,7.743473500071236,6.210911036515471,9
5256,boulder,women,8,Fanny,GIBERT,FRA,10.1,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,22,1,63,60,59,68516699,"GIBERT, Fanny",9.19483876478054,8.75698929979099,8.611039478127806,2
5257,boulder,women,9,Shauna,COXSEY,GBR,9.14,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,22,1,17,13,15,69226000,"COXSEY, Shauna",2.455724727703464,1.8779071447144138,2.166815936208939,13
5258,boulder,women,10,Julija,KRUDER,SVN,16.68,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,17,4,67,40,33,2126324,"KRUDER, Julija",315.0977931867392,188.1180854846204,155.19742052481183,0
5259,boulder,women,1,Shauna,COXSEY,GBR,9.14,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,22,1,17,13,15,69226000,"COXSEY, Shauna",2.455724727703464,1.8779071447144138,2.166815936208939,13
5260,boulder,women,2,Clementine,KAISER,FRA,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,23,2,63,60,59,68516699,"KAISER, Clementine",9.19483876478054,8.75698929979099,8.611039478127806,0
5261,boulder,women,4,Leah,CRANE,GBR,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,25,4,17,13,15,69226000,"CRANE, Leah",2.455724727703464,1.8779071447144138,2.166815936208939,0
5262,boulder,women,5,Chloe,CAULIER,BEL,10.12,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,18,1,8,13,14,11876844,"CAULIER, Chloe",6.735796142476907,10.945668731524973,11.787643249334588,1
5263,boulder,women,6,Vera,ZIJLSTRA,NLD,12.8,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,26,6,1,0,5,17994237,"ZIJLSTRA, Vera",0.5557334828923283,0.0,2.7786674144616414,0
5264,boulder,women,7,Anne-laure,CHEVRIER,FRA,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,26,7,63,60,59,68516699,"CHEVRIER, Anne-laure",9.19483876478054,8.75698929979099,8.611039478127806,0
5265,boulder,women,8,Jara,SPÄTE,CHE,10.97,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,17,8,4,5,2,9034102,"SPÄTE, Jara",4.42766752024717,5.534584400308963,2.213833760123585,0
5266,boulder,women,9,Natalie,BÄRTSCHI,CHE,14.16,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,20,8,4,5,2,9034102,"BÄRTSCHI, Natalie",4.42766752024717,5.534584400308963,2.213833760123585,0
5267,boulder,women,10,Ajda,REMŠKAR,SVN,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,19,10,67,40,33,2126324,"REMŠKAR, Ajda",315.0977931867392,188.1180854846204,155.19742052481183,0
5268,boulder,men,1,Alexander,MEGOS,DEU,7.47,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,21,1,16,17,21,83510950,"MEGOS, Alexander",1.9159164157514674,2.035661191735934,2.514640295673801,1
5269,boulder,men,2,David,BARRANS,GBR,9.68,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,33,2,17,13,15,69226000,"BARRANS, David",2.455724727703464,1.8779071447144138,2.166815936208939,0
5270,boulder,men,3,Thomas,CALEYRON,FRA,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,31,1,63,60,59,68516699,"CALEYRON, Thomas",9.19483876478054,8.75698929979099,8.611039478127806,1
5271,boulder,men,4,Rolands,RUGENS,LVA,9.45,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,23,4,0,2,0,1862441,"RUGENS, Rolands",0.0,10.738595209190517,0.0,0
5272,boulder,men,7,Jorg,VERHOEVEN,NLD,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,29,3,1,0,5,17994237,"VERHOEVEN, Jorg",0.5557334828923283,0.0,2.7786674144616414,0
5273,boulder,men,8,Piotr,BUNSCH,POL,999.99,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,26,8,31,26,27,36554707,"BUNSCH, Piotr",8.480440015563522,7.1126271098274705,7.386189690974681,0
5274,boulder,men,10,David,FIRNENBURG,DEU,8.6,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2015,Sheffield,2015,3,7,19,4,16,17,21,83510950,"FIRNENBURG, David",1.9159164157514674,2.035661191735934,2.514640295673801,0
5275,boulder,men,1,Alban,LEVIER,FRA,8.14,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,20,1,63,60,59,68516699,"LEVIER, Alban",9.19483876478054,8.75698929979099,8.611039478127806,1
5276,boulder,men,2,Nathaniel,COLEMAN,USA,6.21,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,18,2,39,29,28,340110988,"COLEMAN, Nathaniel",1.146684505235685,0.852662837226535,0.82326067042562,0
5277,boulder,men,3,Adam,ONDRA,CZE,6.86,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,22,1,19,22,9,10882164,"ONDRA, Adam",17.45976259868901,20.216567219534642,8.2704138625369,5
5278,boulder,men,4,Kokoro,FUJII,JPN,6.49,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,22,1,79,96,77,123975371,"FUJII, Kokoro",6.372233401100289,7.743473500071236,6.210911036515471,9
5279,boulder,men,5,Manuel,CORNU,FRA,6.38,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,21,1,63,60,59,68516699,"CORNU, Manuel",9.19483876478054,8.75698929979099,8.611039478127806,2
5280,boulder,men,6,Jongwon,CHON,KOR,6.21,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,19,1,30,21,25,51751065,"CHON, Jongwon",5.79698214906302,4.057887504344113,4.830818457552516,6
5281,boulder,men,7,Jeremy,BONDER,FRA,999.99,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,23,2,63,60,59,68516699,"BONDER, Jeremy",9.19483876478054,8.75698929979099,8.611039478127806,0
5282,boulder,men,8,Andrzej,MECHERZYNSKI-WIKTOR,POL,999.99,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,30,6,31,26,27,36554707,"MECHERZYNSKI-WIKTOR, Andrzej",8.480440015563522,7.1126271098274705,7.386189690974681,0
5283,boulder,men,9,Mathias,CONRAD,DEU,22.23,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,25,7,16,17,21,83510950,"CONRAD, Mathias",1.9159164157514674,2.035661191735934,2.514640295673801,0
5284,boulder,men,10,Guillaume,GLAIRON MONDET,FRA,999.99,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,Toronto,2015,5,30,28,1,63,60,59,68516699,"GLAIRON MONDET, Guillaume",9.19483876478054,8.75698929979099,8.611039478127806,1
5285,speed,men,1,Qixin,ZHONG,CHN,5.49,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,26,1,30,25,22,1408975000,"ZHONG, Qixin",0.2129207402544403,0.1774339502120336,0.15614187618658956,9
5286,speed,men,2,Marcin,DZIENSKI,POL,5.27,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,22,1,31,26,27,36554707,"DZIENSKI, Marcin",8.480440015563522,7.1126271098274705,7.386189690974681,7
5287,speed,men,3,Bassa,MAWEM,FRA,5.16,IFSC Climbing Worldcup (S) - Central Saanich (CAN) 2015,Saanich15,2015,5,17,30,1,63,60,59,68516699,"MAWEM, Bassa",9.19483876478054,8.75698929979099,8.611039478127806,4
